RA[deg] Ê Ê Ê,Dec[deg] Ê
68.642,3.84
146.124,31.599
116.379,43.346
127.344,30.644
53.023,39.797
264.624,-21.389
345.805,-47.614
100.008,-20.376
213.682,-70.83
93.383,-21.211
24.388,1.108
103.429,-17.276
286.601,-4.597
110.176,1.346
171.243,2.375
355.966,-24.893
268.494,-38.629
300.155,45.868
240.67,-25.543
228.449,-39.091
64.584,15.329
48.6,42.658
5.121,-10.603
77.189,-46.616
352.824,-31.778
274.246,-75.253
263.493,4.805
16.231,-24.752
81.141,-25.956
132.143,0.03
48.181,-60.414
189.07,-50.025
60.556,-48.449
84.743,20.015
308.101,53.849
114.123,-11.194
68.165,9.34
331.323,-37.355
38.72,-11.569
82.955,-58.086
194.623,-26.158
300.748,59.902
330.393,-37.338
322.359,-10.939
167.391,7.074
329.371,-26.346
153.567,20.501
55.288,-23.897
219.063,12.963
330.165,25.014
258.351,46.615
199.984,-25.007
215.971,-1.26
220.884,-9.325
324.116,46.396
184.43,-3.381
228.686,28.994
167.661,-41.776
332.392,2.747
154.141,67.354
215.127,-19.014
15.217,-48.569
132.594,-52.138
252.122,-38.945
224.238,0.863
200.282,2.721
197.755,54.986
49.686,-40.629
243.695,-0.782
358.806,62.491
6.668,14.788
84.768,22.731
187.947,-40.566
239.014,-5.551
251.311,-3.545
240.737,-28.795
59.416,-4.71
318.333,48.72
336.95,-33.473
67.005,-47.679
59.026,-15.839
301.514,32.763
249.994,-55.936
352.085,-13.717
114.894,11.847
238.665,-12.452
287.524,-1.594
299.526,-20.747
49.796,-74.685
261.46,48.133
128.99,22.681
8.34,35.769
322.986,-10.935
180.147,41.4
174.05,2.894
31.163,10.78
108.324,-27.31
204.237,75.983
245.422,59.669
173.551,-41.577
110.361,22.268
57.339,2.169
164.505,33.891
16.69,-53.845
357.698,-8.034
203.637,-3.751
23.175,32.896
325.69,-42.978
220.164,-71.676
111.909,-12.089
145.103,-22.023
6.886,40.791
156.283,20.374
331.202,-66.361
158.957,-2.096
345.418,35.911
192.512,-4.072
65.922,-38.596
356.92,-57.767
26.895,63.745
75.087,-17.892
228.708,-67.068
310.954,-35.686
143.2,5.372
324.279,-16.16
117.627,-29.721
58.617,-41.295
292.587,-12.355
331.885,-25.92
319.87,-36.72
231.154,-18.998
69.228,-56.702
134.682,7.005
14.657,-8.442
31.642,5.818
19.967,-6.692
267.82,-11.526
145.66,49.295
53.777,14.002
150.335,-21.969
222.424,-10.608
260.274,-7.896
338.043,-75.264
165.957,-38.981
156.6,-14.081
9.249,-70.099
110.502,-10.042
319.604,-46.908
252.788,68.615
102.26,-3.528
74.166,-4.788
94.853,-19.302
278.572,-9.893
312.139,28.197
240.977,-21.582
289.379,65.269
226.969,-41.512
151.447,-14.686
11.305,-49.709
188.175,25.33
306.443,-3.894
150.35,28.774
88.083,20.277
6.736,-2.086
77.697,37.704
57.623,-16.896
253.852,-37.357
281.253,2.293
78.821,-10.129
57.79,9.035
82.678,5.418
71.908,-61.612
255.964,41.577
78.068,65.862
184.936,33.342
227.942,-9.89
311.843,-29.529
350.598,-2.111
317.128,-41.156
104.128,48.319
266.645,-5.65
101.17,40.607
91.996,-54.279
126.673,-39.65
140.233,-4.69
159.251,-15.902
164.711,61.12
229.195,29.805
171.414,-1.537
89.966,28.435
39.578,21.892
334.829,-30.562
223.058,-28.793
177.701,-30.445
205.809,-53.675
337.878,4.135
128.276,-20.047
154.103,-9.296
134.716,13.809
9.063,48.778
187.249,-4.725
49.475,-49.704
339.211,77.425
242.004,-41.75
18.704,29.276
264.263,-14.177
358.081,44.913
198.818,-39.791
325.011,-3.469
340.3,-30.865
132.782,-15.093
190.253,24.429
342.529,4.217
320.554,-5.03
341.498,5.26
59.145,41.96
126.426,-47.512
44.619,54.234
45.8,-30.824
291.052,14.698
162.755,-15.836
324.047,36.013
269.914,-19.642
33.525,-15.886
195.348,-6.914
129.981,-35.689
148.46,-13.119
48.067,-52.527
159.835,3.055
304.938,7.955
119.302,4.858
102.773,-19.515
53.928,-74.257
178.286,-5.237
140.262,71.559
251.147,7.718
137.058,-6.81
119.011,-67.557
14.606,-66.949
294.181,1.331
268.908,-18.122
277.273,43.976
51.696,74.182
53.899,-10.923
312.213,-58.627
240.625,-5.877
235.715,-71.571
59.5,39.599
4.299,16.68
25.969,12.974
227.839,12.137
214.147,30.111
117.388,26.494
227.634,23.782
48.646,21.181
235.116,33.333
10.314,-11.407
171.633,-7.25
106.359,20.577
224.614,24.672
314.551,-2.471
104.111,10.836
351.571,-1.009
353.471,-6.957
355.779,-46.092
7.265,-3.583
211.653,-54.792
302.826,17.325
96.971,3.189
288.285,0.17
139.204,19.856
306.669,-27.972
265.894,-14.407
15.673,-9.219
86.325,-2.831
275.214,-64.829
322.107,-7.307
82.012,-5.271
141.75,3.355
95.848,-36.054
252.654,-31.598
235.335,-17.956
259.331,66.102
216.996,-79.583
93.066,-40.231
90.193,-63.647
327.47,-65.065
337.944,-3.653
105.268,19.74
38.765,51.691
331.134,-5.862
16.721,29.242
35.272,9.197
51.308,10.791
20.228,7.96
335.068,-1.531
111.275,18.954
351.087,-46.319
141.385,-16.076
123.136,-68.08
187.63,59.627
257.181,20.591
64.195,-53.367
146.64,36.104
341.268,16.212
195.413,-34.097
349.807,27.249
39.502,44.482
255.116,-44.397
265.463,-20.353
166.667,34.272
316.667,15.715
44.363,21.668
357.189,-22.38
127.855,-23.922
157.184,-22.781
3.004,-9.853
290.148,57.906
192.919,-12.336
39.804,10.44
293.596,49.07
328.054,-13.6
5.163,8.295
109.689,-55.692
36.816,-42.174
38.291,-12.463
206.634,13.72
282.168,-72.291
223.62,-20.84
193.59,-7.569
106.048,-17.701
229.765,-31.639
83.289,1.13
53.347,-7.678
8.313,53.916
206.535,53.676
122.401,-37.844
56.468,-30.138
239.422,16.534
47.203,-0.849
93.933,-16.204
263.543,-15.522
350.913,49.116
91.033,-52.261
28.557,-67.572
209.023,12.395
256.913,8.23
63.051,-31.357
76.714,-54.026
230.031,43.482
318.308,-0.223
114.139,-30.461
71.37,37.999
151.841,-24.891
242.034,-36.574
265.568,14.633
242.322,-0.448
224.807,-1.159
278.15,41.896
241.195,-29.334
254.867,-1.261
251.504,-42.798
235.415,-74.166
326.729,-14.556
51.594,4.469
357.425,-2.786
188.478,-75.85
173.554,-32.998
307.071,-16.085
49.509,-23.154
146.269,-36.573
113.165,70.363
342.3,46.796
309.143,-86.1
331.905,-4.681
189.106,-0.739
154.295,-44.832
260.477,-74.197
310.019,-22.549
243.748,-43.948
133.634,8.978
136.975,-47.356
229.535,54.475
79.585,25.011
265.244,53.328
158.455,-21.167
298.721,-22.419
238.104,36.692
37.584,-38.505
174.757,23.847
26.12,29.262
168.092,-68.123
270.48,-31.979
269.79,-61.977
146.999,-37.585
357.432,28.577
246.213,2.96
117.259,-81.252
20.202,-7.088
33.467,-5.585
346.103,32.349
235.19,23.832
86.917,-1.75
72.343,17.671
25.817,-9.675
328.485,50.642
89.778,-23.517
78.869,-26.984
45.638,-74.615
91.837,-55.629
134.672,-1.27
31.239,-18.114
197.596,-34.859
138.696,-7.3
277.361,-28.875
37.693,48.686
126.77,-24.131
97.324,13.778
353.068,41.129
233.153,-18.726
293.222,-32.3
34.103,31.853
20.667,29.487
161.09,-31.846
138.136,-30.124
279.443,-12.523
198.307,28.633
104.574,-8.245
104.797,-44.513
306.098,-18.514
296.238,-23.427
358.866,-4.589
262.659,2.953
9.25,-33.21
161.529,74.485
249.903,-11.59
352.244,-32.673
32.114,2.009
29.129,-44.475
333.563,-32.982
168.757,9.685
248.472,-28.97
299.381,12.956
128.095,15.217
48.269,48.044
309.405,49.355
149.668,-23.553
330.868,-61.364
288.785,-7.13
89.359,17.074
136.399,-5.015
219.329,66.274
357.339,11.793
304.19,42.055
127.679,-26.642
143.406,-69.832
234.246,-6.87
112.173,58.426
163.924,-46.257
219.561,10.431
228.993,-38.787
59.736,-28.378
86.338,37.239
100.734,-2.71
281.448,-59.938
144.736,-69.144
215.324,29.423
31.329,13.456
283.536,-7.064
18.231,-9.962
168.753,-2.77
112.692,-20.243
147.685,-78.622
140.902,-43.471
42.517,14.414
40.929,34.958
326.886,54.977
246.786,-8.739
227.629,30.929
206.456,19.746
306.281,54.429
168.412,-29.118
18.68,-37.143
355.337,-20.73
189.721,-38.037
203.575,-57.412
282.976,12.941
150.52,5.958
193.156,-18.474
275.277,7.861
285.083,32.731
240.7,4.46
255.442,1.52
66.635,73.365
324.712,-16.78
272.259,26.316
165.117,-34.89
315.5,-29.842
295.94,-1.36
355.807,79.486
165.992,9.561
226.434,37.695
315.428,-31.663
358.777,3.389
195.638,-34.747
78.984,19.735
1.229,10.529
311.321,-4.126
228.677,6.995
151.158,-50.036
36.106,24.16
347.922,-7.226
7.977,33.565
236.774,45.428
171.756,-42.518
344.003,-8.641
350.534,-26.048
112.543,-30.72
354.496,55.875
160.043,-33.25
195.402,-41.339
311.779,-30.545
326.145,59.972
92.924,-8.282
124.329,-47.146
116.491,-11.585
269.684,-1.171
21.28,-27.581
167.727,-28.425
276.102,-69.915
358.73,-46.115
61.537,-5.29
159.327,27.976
315.12,-4.878
286.058,-11.568
111.195,5.702
215.05,-24.513
145.831,-50.678
340.289,-64.815
217.082,2.422
240.38,-44.447
289.631,46.914
264.201,-5.679
233.81,-4.136
91.005,-29.85
242.225,-35.99
291.235,32.872
259.003,-38.056
264.814,-14.361
317.435,20.325
147.692,-9.294
319.039,12.69
22.624,-7.265
50.123,-9.465
169.481,0.011
57.606,14.347
64.941,-9.058
288.041,34.633
219.62,10.744
225.471,40.78
89.223,21.125
108.29,-8.752
39.421,-15.906
207.63,-6.012
96.506,-5.426
150.075,-16.452
70.41,-2.942
355.382,-58.667
354.215,-58.63
281.699,-40.786
40.526,0.893
57.642,26.254
228.194,-31.896
224.396,-21.156
266.719,7.152
254.96,63.602
21.112,-40.417
163.527,-21.353
167.366,39.156
218.083,-11.341
171.421,-4.203
181.78,0.966
304.98,-1.581
167.711,39.077
357.25,49.191
254.9,36.147
253.299,34.719
356.716,-33.271
285.758,-12.854
86.756,-16.622
18.865,79.521
206.758,-77.243
359.625,7.41
339.797,-0.456
121.736,12.604
353.338,10.333
89.736,-40.327
11.31,-6.696
43.895,62.822
321.368,-8.567
352.589,80.618
250.793,-39.046
283.105,-56.931
221.16,35.243
87.398,-16.058
77.288,68.655
98.075,-53.959
64.461,40.918
292.504,-4.7
359.542,-11.097
155.267,-8.545
201.041,-39.423
178.534,-52.724
237.855,-0.67
99.8,-2.032
316.926,-19.585
141.885,-30.41
174.782,-22.819
239.568,-1.811
36.382,75.195
252.792,11.852
74.178,-60.714
14.199,-6.95
152.942,-23.025
94.217,-18.175
192.185,-23.547
257.703,32.874
75.593,-3.359
316.055,-46.324
134.091,50.446
10.419,-27.938
161.765,40.365
9.598,-17.585
44.618,-19.908
277.579,-46.064
83.134,61.255
105.01,-62.961
320.37,-53.205
188.836,-11.901
251.545,13.144
327.374,5.344
323.301,17.175
204.016,-53.781
153.504,-4.041
353.354,14.785
42.876,32.988
141.657,-17.131
96.413,-17.898
281.094,-18.145
75.941,-11.256
126.412,-3.093
10.504,-24.63
95.712,-2.431
277.516,-17.917
143.816,-30.33
356.192,-24.069
46.669,7.495
33.603,-69.802
270.551,-20.068
186.02,-40.261
230.412,-2.324
332.87,-44.63
219.388,-39.168
339.471,-22.045
103.427,-0.656
49.559,-50.848
62.317,-35.418
347.501,-55.405
20.559,-74.045
195.414,43.376
224.066,-25.154
142.971,46.221
266.689,-60.933
227.523,-51.445
162.874,-23.025
92.883,-7.504
76.985,3.598
318.725,11.648
225.129,-25.538
119.888,32.722
260.177,-29.22
245.836,29.142
356.745,57.578
285.16,31.867
34.787,-15.039
75.292,47.622
187.266,-14.311
104.832,-8.726
166.652,41.647
6.572,-30.759
215.816,44.873
179.426,21.513
165.14,37.646
271.22,-52.83
323.799,11.683
351.124,-57.824
46.121,-35.872
229.791,-32.961
258.595,-10.812
48.745,87.731
150.111,-11.338
73.244,-52.567
81.06,44.83
153.098,-39.755
114.857,-41.469
98.419,17.358
155.594,-51.323
100.668,-18.634
279.974,-89.626
244.753,44.217
174.225,8.642
257.316,45.06
294.983,4.331
242.912,43.588
11.286,-36.607
348.885,-64.501
74.338,72.566
2.494,-25.681
141.873,-33.205
267.317,35.387
44.599,23.28
175.894,-8.911
186.676,29.533
174.63,-11.288
282.279,1.243
34.591,-11.276
158.088,14.907
154.827,7.189
237.399,-46.87
346.554,-26.581
193.649,-7.571
300.322,-64.374
64.497,-23.304
301.79,9.297
233.581,-64.357
114.671,-3.624
192.964,-15.663
16.574,-30.545
139.683,10.567
328.531,12.38
38.975,-0.844
93.626,-19.219
39.023,-36.308
47.966,-27.026
56.04,-41.185
39.172,15.475
353.171,-58.034
220.163,18.892
2.691,-12.05
244.738,-51.239
45.316,-27.712
14.521,15.311
191.859,36.177
221.262,-0.182
187.199,-12.832
275.335,-1.047
86.166,5.107
152.442,-19.787
334.389,-15.034
234.689,64.835
16.547,-37.582
139.12,74.646
147.045,-40.652
55.352,-25.63
252.183,24.268
77.308,57.703
16.213,-6.89
269.491,-6.227
84.801,-52.721
224.749,-0.927
144.25,-64.954
250.684,62.198
96.683,29.977
107.405,-53.342
204.908,-31.427
296.705,74.116
35.248,-36.017
158.253,-62.732
296.837,66.93
300.818,2.348
246.266,-22.009
107.125,-52.655
28.777,-65.759
312.104,5.031
159.506,70.009
213.477,-11.915
114.428,-7.711
91.209,-15.694
176.069,-65.385
96.128,-20.284
61.451,14.865
340.899,-29.885
317.641,10.059
301.521,57.706
227.691,5.025
354.431,-15.938
91.422,-27.191
65.137,-65.313
20.068,-25.52
248.894,-35.643
221.041,-35.572
39.235,-85.148
288.647,-9.952
334.565,24.28
2.469,73.566
171.411,-45.71
292.487,46.47
151.169,44.7
24.183,65.707
30.858,-7.613
259.94,-9.965
125.969,-50.951
59.69,-17.134
170.336,-43.183
278.484,-9.648
109.673,-27.194
67.304,47.056
205.489,-7.009
47.578,-42.507
83.514,53.184
59.842,-12.027
351.068,-2.997
129.878,1.336
308.273,-17.273
257.842,37.279
305.48,-2.339
132.011,-11.065
119.495,-23.05
77.022,-2.028
345.107,49.165
107.956,-46.208
67.921,-64.399
346.907,61.264
73.877,-41.7
20.282,-6.732
5.849,-78.902
183.812,36.843
7.369,21.08
294.126,-53.944
355.475,-62.624
36.394,-20.361
277.238,-39.804
323.972,-63.305
303.028,-19.978
86.401,-21.678
172.982,-49.845
94.508,-33.21
111.527,18.387
206.427,-37.232
84.94,-46.528
73.314,-39.505
4.082,52.329
327.997,-23.261
151.067,-60.941
267.999,-80.069
207.507,13.342
316.442,-35.184
349.842,61.818
152.308,27.354
72.182,-70.747
61.295,36.233
343.552,-41.551
243.314,-2.218
342.535,-10.845
340.454,-13.914
86.989,-78.761
337.525,-14.222
179.161,-48.124
2.972,1.046
105.783,28.564
16.166,-28.047
149.428,70.566
354.992,-26.703
246.097,-4.5
275.379,-7.35
48.518,59.375
228.591,-69.226
36.454,-22.018
188.118,-4.947
128.606,5.619
357.679,-10.393
185.821,-24.551
179.531,-33.935
192.652,-82.261
197.058,-17.504
330.131,30.223
31.081,63.063
288.198,47.653
31.841,-18.279
14.762,-50.468
265.712,-12.445
52.668,-17.139
296.377,-4.3
48.647,-30.775
215.44,3.696
256.804,-20.675
310.181,18.631
114.303,-67.116
200.223,-43.083
47.902,9.672
294.799,-45.745
149.116,-71.504
286.751,-2.165
72.11,36.511
301.529,-34.426
275.802,0.767
23.957,56.151
255.673,-52.823
2.895,-9.776
305.856,-20.004
199.836,-26.775
278.81,-4.149
237.229,9.34
113.41,40.153
302.352,-40.094
203.544,-39.362
49.64,77.191
258.58,35.997
77.609,61.563
133.328,-64.683
141.29,-20.289
130.622,-32.834
287.953,0.927
106.601,-43.516
290.916,-31.754
50.764,84.207
92.618,-7.19
234.865,-47.272
211.701,0.865
347.378,-4.578
9.352,1.854
16.83,-37.971
231.239,8.375
214.921,8.731
308.68,-2.611
121.651,15.651
304.593,-59.136
155.721,12.998
184.602,-0.994
359.51,-28.354
181.724,-30.873
98.917,-9.936
178.322,10.834
317.986,-44.579
102.97,-13.115
36.863,-85.498
235.722,-37.904
26.933,14.884
201.005,-28.781
91.361,1.07
66.034,-0.325
308.911,7.712
204.687,-17.457
240.034,30.651
46.473,5.841
335.44,63.467
111.989,8.674
147.467,69.816
188.364,16.12
231.72,28.394
254.604,1.876
118.368,12.748
356.943,-19.772
158.851,-65.582
224.439,-45.201
337.856,-82.75
111.365,7.809
337.286,7.216
176.458,-71.179
315.959,52.666
270.15,-7.475
219.054,-16.266
193.783,-74.059
334.556,-33.828
240.61,-13.304
81.792,-31.251
27.781,-29.304
258.802,-50.467
349.75,-11.647
284.477,-30.359
86.078,-42.116
118.694,-33.296
64.786,-2.559
247.703,-27.769
213.728,-24.685
170.419,8.267
109.143,-31.82
209.219,-62.747
148.184,-8.811
232.406,14.072
46.265,4.554
319.849,-22.29
192.593,-46.061
29.438,-6.063
100.456,-25.258
74.005,-48.583
92.194,-26.652
3.705,-30.484
182.085,27.655
165.554,-16.123
291.672,-52.692
20.274,-46.475
129.076,58.199
305.629,-21.755
134.14,-58.23
189.4,-71.724
247.067,7.827
63.893,-21.586
15.399,-41.922
116.674,41.552
113.451,16.239
36.38,-15.297
263.125,9.791
338.452,-36.446
26.557,-11.69
262.476,-36.63
284.926,47.534
332.808,-29.661
207.957,15.549
52.75,-20.201
55.585,29.836
198.017,-8.503
329.516,-72.865
290.562,40.359
193.692,-2.306
140.306,78.631
220.774,20.042
41.337,47.327
286.374,-60.078
155.35,-28.903
270.163,16.873
164.715,-18.663
193.882,-10.22
49.486,-64.785
116.928,-2.449
240.049,-60.57
10.631,-72.693
344.398,49.988
17.13,-2.117
237.698,-32.869
49.576,44.984
46.66,81.737
68.083,18.298
281.816,-30.345
103.923,48.918
65.643,22.64
317.498,-11.472
120.198,8.364
250.877,-13.945
77.701,-2.161
216.321,-56.256
92.414,0.828
291.803,-3.4
314.975,30.322
11.534,-16.388
14.006,8.292
197.913,26.855
107.329,-45.672
141.006,-38.131
167.159,25.872
79.821,30.968
92.615,40.53
339.543,26.806
172.061,-17.498
169.049,3.31
225.821,21.173
178.871,-37.361
269.87,-72.067
104.3,3.435
334.722,-44.486
22.289,-55.614
3.306,-86.138
265.115,-51.035
248.511,18.337
314.304,-28.422
323.063,14.899
18.507,-23.842
348.141,-33.813
37.195,39.069
233.085,-9.006
59.507,-16.227
103.8,68.21
62.105,-0.258
196.105,24.559
273.601,-21.805
234.196,-34.79
159.048,-68.28
172.144,-13.921
167.717,4.982
45.738,15.287
55.485,-54.671
154.745,-31.363
272.718,-8.548
102.314,-24.856
82.88,5.927
78.299,-1.209
191.527,-19.478
256.367,14.289
29.204,-6.197
191.542,-3.541
106.445,15.455
47.404,-5.835
288.549,51.525
90.427,-6.702
100.63,-81.316
161.564,-84.015
59.621,-22.694
311.987,-36.763
63.497,36.71
220.093,50.392
348.978,-67.417
46.046,29.073
287.927,6.541
212.123,-45.193
4.01,-32.637
153.041,-70.768
13.039,7.476
102.964,39.73
275.887,-61.826
172.449,-18.052
230.988,-39.069
328.15,-21.374
118.979,-50.36
37.798,17.958
253.071,-14.829
282.482,10.75
19.161,-65.255
312.71,-53.474
209.618,8.502
238.634,-14.136
337.655,4.901
179.169,-25.656
188.053,28.698
234.216,26.754
298.102,-15.521
242.063,-39.553
263.799,-15.983
310.754,-34.796
316.471,-51.515
324.856,-31.382
130.965,0.403
2.279,-33.706
156.306,17.198
175.792,-72.268
50.722,10.881
224.725,-40.719
344.363,-31.251
221.944,-30.107
143.966,-14.523
256.805,-22.65
212.575,-63.374
354.925,-36.177
9.221,52.052
215.693,-46.73
350.231,-21.17
94.265,-22.13
167.743,18.754
11.101,26.385
200.07,42.952
245.901,-68.351
44.312,26.443
83.305,-30.65
264.366,-34.617
268.94,-39.678
134.106,-59.06
164.833,-3.947
304.995,18.599
74.452,-79.544
249.395,-16.168
302.994,-5.03
216.428,-18.468
177.287,-50.569
251.336,75.83
237.934,9.372
254.243,66.404
91.231,-7.803
129.043,-59.55
235.733,52.198
353.842,22.132
332.921,-67.175
110.797,-50.313
345.154,40.404
312.387,19.706
203.331,-35.161
241.057,-2.047
74.702,-68.893
285.866,-5.783
15.801,-2.704
282.72,-14.604
273.04,60.104
292.435,-21.669
194.157,7.308
116.938,5.6
37.318,-11.437
340.984,-9.865
83.67,58.418
261.924,60.216
48.757,17.577
195.098,41.108
221.095,-11.33
277.202,-2.954
152.735,-27.961
179.276,-41.603
236.449,-3.271
16.745,55.932
61.377,-36.799
175.65,-39.502
108.103,10.76
282.709,8.072
286.081,1.707
39.18,-21.323
33.467,-23.091
203.523,-85.378
